provincia_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
MU,2020-07-14,21,21,0,0,0
NA,2020-07-14,51,51,0,0,0
O,2020-07-14,2,2,0,0,0
OR,2020-07-14,0,0,0,0,0
P,2020-07-14,3,3,0,0,0
PM,2020-07-14,11,11,0,0,0
PO,2020-07-14,3,3,0,0,0
S,2020-07-14,2,2,0,0,0
SA,2020-07-14,1,1,0,0,0
SE,2020-07-14,5,5,0,0,0
SG,2020-07-14,2,2,0,0,0
SO,2020-07-14,3,2,0,1,0
SS,2020-07-14,42,42,0,0,0
T,2020-07-14,21,21,0,0,0
TE,2020-07-14,14,14,0,0,0
TF,2020-07-14,1,1,0,0,0
TO,2020-07-14,6,6,0,0,0
V,2020-07-14,38,38,0,0,0
VA,2020-07-14,4,4,0,0,0
VI,2020-07-14,5,5,0,0,0
Z,2020-07-14,217,216,0,0,1
ZA,2020-07-14,0,0,0,0,0
A,2020-07-15,22,22,0,0,0
AB,2020-07-15,2,2,0,0,0
AL,2020-07-15,14,14,0,0,0
AV,2020-07-15,1,1,0,0,0
B,2020-07-15,544,543,0,0,1
BA,2020-07-15,6,6,0,0,0
BI,2020-07-15,46,46,0,0,0
BU,2020-07-15,1,1,0,0,0
C,2020-07-15,7,7,0,0,0
CA,2020-07-15,2,2,0,0,0
CC,2020-07-15,7,7,0,0,0
CE,2020-07-15,0,0,0,0,0
CO,2020-07-15,11,11,0,0,0
CR,2020-07-15,13,13,0,0,0
CS,2020-07-15,13,13,0,0,0
CU,2020-07-15,0,0,0,0,0
GC,2020-07-15,6,6,0,0,0
GI,2020-07-15,30,30,0,0,0
GR,2020-07-15,13,13,0,0,0
GU,2020-07-15,5,5,0,0,0
H,2020-07-15,0,0,0,0,0
HU,2020-07-15,69,68,0,1,0
J,2020-07-15,0,0,0,0,0
L,2020-07-15,287,285,0,1,1
LE,2020-07-15,4,4,0,0,0
LO,2020-07-15,2,2,0,0,0
LU,2020-07-15,4,4,0,0,0
M,2020-07-15,123,123,0,0,0
MA,2020-07-15,16,16,0,0,0
ME,2020-07-15,0,0,0,0,0
MU,2020-07-15,32,32,0,0,0
NA,2020-07-15,43,43,0,0,0
O,2020-07-15,2,2,0,0,0
OR,2020-07-15,1,1,0,0,0
P,2020-07-15,0,0,0,0,0
PM,2020-07-15,14,14,0,0,0
PO,2020-07-15,5,5,0,0,0
S,2020-07-15,4,4,0,0,0
SA,2020-07-15,2,2,0,0,0
SE,2020-07-15,8,8,0,0,0
SG,2020-07-15,0,0,0,0,0
SO,2020-07-15,2,2,0,0,0
SS,2020-07-15,37,37,0,0,0
T,2020-07-15,24,24,0,0,0
TE,2020-07-15,15,15,0,0,0
TF,2020-07-15,3,3,0,0,0
TO,2020-07-15,8,8,0,0,0
V,2020-07-15,42,42,0,0,0
VA,2020-07-15,3,3,0,0,0
VI,2020-07-15,10,10,0,0,0
Z,2020-07-15,274,272,0,0,2
ZA,2020-07-15,0,0,0,0,0
A,2020-07-16,16,16,0,0,0
AB,2020-07-16,3,3,0,0,0
AL,2020-07-16,13,13,0,0,0
AV,2020-07-16,0,0,0,0,0
B,2020-07-16,520,520,0,0,0
BA,2020-07-16,7,7,0,0,0
BI,2020-07-16,39,39,0,0,0
BU,2020-07-16,8,8,0,0,0
C,2020-07-16,6,6,0,0,0
CA,2020-07-16,1,1,0,0,0
CC,2020-07-16,13,13,0,0,0
CE,2020-07-16,0,0,0,0,0
CO,2020-07-16,11,11,0,0,0
CR,2020-07-16,9,9,0,0,0
CS,2020-07-16,7,7,0,0,0
CU,2020-07-16,2,2,0,0,0
GC,2020-07-16,2,2,0,0,0
GI,2020-07-16,41,41,0,0,0
GR,2020-07-16,24,24,0,0,0
GU,2020-07-16,6,6,0,0,0
H,2020-07-16,0,0,0,0,0
HU,2020-07-16,51,51,0,0,0
J,2020-07-16,2,2,0,0,0
L,2020-07-16,215,213,0,2,0
LE,2020-07-16,2,2,0,0,0
LO,2020-07-16,9,8,0,0,1
LU,2020-07-16,0,0,0,0,0
M,2020-07-16,103,103,0,0,0
MA,2020-07-16,21,21,0,0,0
ME,2020-07-16,0,0,0,0,0
MU,2020-07-16,24,24,0,0,0
NA,2020-07-16,47,47,0,0,0
O,2020-07-16,1,1,0,0,0
OR,2020-07-16,0,0,0,0,0
P,2020-07-16,1,1,0,0,0
PM,2020-07-16,7,7,0,0,0
PO,2020-07-16,5,5,0,0,0
S,2020-07-16,5,5,0,0,0
SA,2020-07-16,0,0,0,0,0
SE,2020-07-16,3,3,0,0,0
SG,2020-07-16,1,1,0,0,0
SO,2020-07-16,4,4,0,0,0
SS,2020-07-16,78,78,0,0,0
T,2020-07-16,26,26,0,0,0
TE,2020-07-16,20,20,0,0,0
TF,2020-07-16,1,1,0,0,0
TO,2020-07-16,2,2,0,0,0
V,2020-07-16,40,40,0,0,0
VA,2020-07-16,4,4,0,0,0
VI,2020-07-16,10,10,0,0,0
Z,2020-07-16,221,220,0,0,1
ZA,2020-07-16,0,0,0,0,0
A,2020-07-17,36,36,0,0,0
AB,2020-07-17,1,1,0,0,0
AL,2020-07-17,13,13,0,0,0
AV,2020-07-17,0,0,0,0,0
B,2020-07-17,679,679,0,0,0
BA,2020-07-17,5,5,0,0,0
BI,2020-07-17,52,52,0,0,0
BU,2020-07-17,4,4,0,0,0
C,2020-07-17,4,4,0,0,0
CA,2020-07-17,2,2,0,0,0
CC,2020-07-17,0,0,0,0,0
CE,2020-07-17,0,0,0,0,0
CO,2020-07-17,30,30,0,0,0
CR,2020-07-17,4,4,0,0,0
CS,2020-07-17,9,9,0,0,0
CU,2020-07-17,5,5,0,0,0
GC,2020-07-17,1,1,0,0,0
GI,2020-07-17,42,42,0,0,0
GR,2020-07-17,27,27,0,0,0
GU,2020-07-17,5,5,0,0,0
H,2020-07-17,1,1,0,0,0
HU,2020-07-17,90,90,0,0,0
J,2020-07-17,1,1,0,0,0
L,2020-07-17,226,226,0,0,0
LE,2020-07-17,2,1,0,1,0
LO,2020-07-17,11,5,0,1,5
LU,2020-07-17,4,4,0,0,0
M,2020-07-17,158,158,0,0,0
MA,2020-07-17,15,15,0,0,0
ME,2020-07-17,0,0,0,0,0
MU,2020-07-17,31,31,0,0,0
NA,2020-07-17,73,73,0,0,0
O,2020-07-17,1,1,0,0,0
OR,2020-07-17,0,0,0,0,0
P,2020-07-17,1,1,0,0,0
PM,2020-07-17,6,6,0,0,0
PO,2020-07-17,1,1,0,0,0
S,2020-07-17,3,3,0,0,0
SA,2020-07-17,1,1,0,0,0
SE,2020-07-17,5,5,0,0,0
SG,2020-07-17,1,1,0,0,0
SO,2020-07-17,3,3,0,0,0
SS,2020-07-17,40,40,0,0,0
T,2020-07-17,32,31,0,0,1
TE,2020-07-17,8,8,0,0,0
TF,2020-07-17,3,3,0,0,0
TO,2020-07-17,9,9,0,0,0
V,2020-07-17,50,50,0,0,0
VA,2020-07-17,2,1,0,1,0
VI,2020-07-17,10,10,0,0,0
Z,2020-07-17,301,296,0,0,5
ZA,2020-07-17,1,1,0,0,0
A,2020-07-18,27,27,0,0,0
AB,2020-07-18,1,1,0,0,0
AL,2020-07-18,31,31,0,0,0
AV,2020-07-18,0,0,0,0,0
B,2020-07-18,422,422,0,0,0
BA,2020-07-18,3,3,0,0,0
BI,2020-07-18,79,79,0,0,0
BU,2020-07-18,7,7,0,0,0
C,2020-07-18,3,3,0,0,0
CA,2020-07-18,3,3,0,0,0
CC,2020-07-18,2,2,0,0,0
CE,2020-07-18,0,0,0,0,0
CO,2020-07-18,27,27,0,0,0
CR,2020-07-18,6,6,0,0,0
CS,2020-07-18,8,8,0,0,0
CU,2020-07-18,0,0,0,0,0
GC,2020-07-18,4,4,0,0,0
GI,2020-07-18,30,30,0,0,0
GR,2020-07-18,8,8,0,0,0
GU,2020-07-18,0,0,0,0,0
H,2020-07-18,0,0,0,0,0
HU,2020-07-18,59,58,0,0,1
J,2020-07-18,1,1,0,0,0
L,2020-07-18,286,286,0,0,0
LE,2020-07-18,2,2,0,0,0
LO,2020-07-18,7,5,0,0,2
LU,2020-07-18,3,3,0,0,0
M,2020-07-18,114,114,0,0,0
MA,2020-07-18,12,12,0,0,0
ME,2020-07-18,0,0,0,0,0
MU,2020-07-18,21,21,0,0,0
NA,2020-07-18,78,78,0,0,0
O,2020-07-18,1,1,0,0,0
OR,2020-07-18,0,0,0,0,0
P,2020-07-18,1,1,0,0,0
PM,2020-07-18,7,7,0,0,0
PO,2020-07-18,4,4,0,0,0
S,2020-07-18,12,12,0,0,0
SA,2020-07-18,2,2,0,0,0
SE,2020-07-18,3,3,0,0,0
SG,2020-07-18,1,1,0,0,0
SO,2020-07-18,6,5,0,1,0
SS,2020-07-18,96,96,0,0,0
T,2020-07-18,24,23,0,0,1
TE,2020-07-18,9,9,0,0,0
TF,2020-07-18,5,5,0,0,0
TO,2020-07-18,5,5,0,0,0
V,2020-07-18,57,57,0,0,0
VA,2020-07-18,6,6,0,0,0
VI,2020-07-18,10,10,0,0,0
Z,2020-07-18,271,267,0,0,4
ZA,2020-07-18,1,0,0,1,0
A,2020-07-19,22,22,0,0,0
AB,2020-07-19,0,0,0,0,0
AL,2020-07-19,58,58,0,0,0
AV,2020-07-19,1,1,0,0,0
B,2020-07-19,392,392,0,0,0
BA,2020-07-19,2,2,0,0,0
BI,2020-07-19,51,51,0,0,0
BU,2020-07-19,3,3,0,0,0
C,2020-07-19,5,5,0,0,0
CA,2020-07-19,4,4,0,0,0
CC,2020-07-19,4,4,0,0,0
CE,2020-07-19,0,0,0,0,0
CO,2020-07-19,19,19,0,0,0
CR,2020-07-19,3,3,0,0,0
CS,2020-07-19,14,14,0,0,0
CU,2020-07-19,3,3,0,0,0
GC,2020-07-19,49,49,0,0,0
GI,2020-07-19,29,29,0,0,0
GR,2020-07-19,10,10,0,0,0
GU,2020-07-19,2,2,0,0,0
H,2020-07-19,1,1,0,0,0
HU,2020-07-19,44,44,0,0,0
J,2020-07-19,0,0,0,0,0
L,2020-07-19,148,148,0,0,0
LE,2020-07-19,3,3,0,0,0
LO,2020-07-19,0,0,0,0,0
LU,2020-07-19,1,1,0,0,0
M,2020-07-19,116,116,0,0,0
MA,2020-07-19,15,15,0,0,0
ME,2020-07-19,0,0,0,0,0
MU,2020-07-19,26,26,0,0,0
NA,2020-07-19,51,51,0,0,0
O,2020-07-19,2,2,0,0,0
OR,2020-07-19,1,1,0,0,0
P,2020-07-19,1,1,0,0,0
PM,2020-07-19,5,5,0,0,0
PO,2020-07-19,6,6,0,0,0
S,2020-07-19,5,5,0,0,0
SA,2020-07-19,0,0,0,0,0
SE,2020-07-19,6,6,0,0,0
SG,2020-07-19,4,4,0,0,0
SO,2020-07-19,3,2,0,1,0
SS,2020-07-19,40,40,0,0,0
T,2020-07-19,28,27,0,0,1
TE,2020-07-19,19,19,0,0,0
TF,2020-07-19,5,5,0,0,0
TO,2020-07-19,2,2,0,0,0
V,2020-07-19,45,45,0,0,0
VA,2020-07-19,7,7,0,0,0
VI,2020-07-19,6,6,0,0,0
Z,2020-07-19,268,266,0,0,2
ZA,2020-07-19,0,0,0,0,0
A,2020-07-20,32,32,0,0,0
AB,2020-07-20,1,1,0,0,0
AL,2020-07-20,56,56,0,0,0
AV,2020-07-20,1,1,0,0,0
B,2020-07-20,713,713,0,0,0
BA,2020-07-20,5,5,0,0,0
BI,2020-07-20,71,71,0,0,0
BU,2020-07-20,8,8,0,0,0
C,2020-07-20,2,2,0,0,0
CA,2020-07-20,4,4,0,0,0
CC,2020-07-20,4,4,0,0,0
CE,2020-07-20,0,0,0,0,0
CO,2020-07-20,11,11,0,0,0
CR,2020-07-20,4,4,0,0,0
CS,2020-07-20,17,17,0,0,0
CU,2020-07-20,2,2,0,0,0
GC,2020-07-20,2,2,0,0,0
GI,2020-07-20,45,45,0,0,0
GR,2020-07-20,11,11,0,0,0
GU,2020-07-20,9,9,0,0,0
H,2020-07-20,4,4,0,0,0
HU,2020-07-20,45,42,0,0,3
J,2020-07-20,0,0,0,0,0
L,2020-07-20,256,254,0,2,0
LE,2020-07-20,3,3,0,0,0
LO,2020-07-20,5,5,0,0,0
LU,2020-07-20,2,2,0,0,0
M,2020-07-20,178,178,0,0,0
MA,2020-07-20,22,22,0,0,0
ME,2020-07-20,0,0,0,0,0
MU,2020-07-20,38,38,0,0,0
NA,2020-07-20,101,101,0,0,0
O,2020-07-20,1,1,0,0,0
OR,2020-07-20,0,0,0,0,0
P,2020-07-20,0,0,0,0,0
PM,2020-07-20,15,15,0,0,0
PO,2020-07-20,7,7,0,0,0
S,2020-07-20,9,9,0,0,0
SA,2020-07-20,5,5,0,0,0
SE,2020-07-20,11,11,0,0,0
SG,2020-07-20,2,2,0,0,0
SO,2020-07-20,4,4,0,0,0
SS,2020-07-20,30,30,0,0,0
T,2020-07-20,30,30,0,0,0
TE,2020-07-20,13,12,0,0,1
TF,2020-07-20,1,1,0,0,0
TO,2020-07-20,14,14,0,0,0
V,2020-07-20,67,67,0,0,0
VA,2020-07-20,9,8,0,1,0
VI,2020-07-20,9,9,0,0,0
Z,2020-07-20,369,365,0,0,4
ZA,2020-07-20,0,0,0,0,0
A,2020-07-21,45,45,0,0,0
AB,2020-07-21,3,3,0,0,0
AL,2020-07-21,20,20,0,0,0
AV,2020-07-21,1,1,0,0,0
B,2020-07-21,712,704,0,8,0
BA,2020-07-21,11,11,0,0,0
BI,2020-07-21,64,64,0,0,0
BU,2020-07-21,3,3,0,0,0
C,2020-07-21,4,4,0,0,0
CA,2020-07-21,3,3,0,0,0
CC,2020-07-21,6,6,0,0,0
CE,2020-07-21,0,0,0,0,0
CO,2020-07-21,6,6,0,0,0
CR,2020-07-21,7,7,0,0,0
CS,2020-07-21,31,31,0,0,0
CU,2020-07-21,0,0,0,0,0
GC,2020-07-21,7,7,0,0,0
GI,2020-07-21,44,44,0,0,0
GR,2020-07-21,8,8,0,0,0
GU,2020-07-21,6,6,0,0,0
H,2020-07-21,2,2,0,0,0
HU,2020-07-21,69,69,0,0,0
J,2020-07-21,1,1,0,0,0
L,2020-07-21,200,199,0,1,0
LE,2020-07-21,3,3,0,0,0
LO,2020-07-21,17,17,0,0,0
LU,2020-07-21,4,4,0,0,0
M,2020-07-21,226,226,0,0,0
MA,2020-07-21,20,20,0,0,0
ME,2020-07-21,0,0,0,0,0
MU,2020-07-21,49,49,0,0,0
NA,2020-07-21,119,119,0,0,0
O,2020-07-21,2,2,0,0,0
OR,2020-07-21,1,1,0,0,0
P,2020-07-21,0,0,0,0,0
PM,2020-07-21,13,13,0,0,0
PO,2020-07-21,6,6,0,0,0
S,2020-07-21,5,5,0,0,0
SA,2020-07-21,2,2,0,0,0
SE,2020-07-21,14,14,0,0,0
SG,2020-07-21,0,0,0,0,0
SO,2020-07-21,4,4,0,0,0
SS,2020-07-21,45,45,0,0,0
T,2020-07-21,29,28,0,0,1
TE,2020-07-21,22,22,0,0,0
TF,2020-07-21,4,4,0,0,0
TO,2020-07-21,8,8,0,0,0
V,2020-07-21,51,51,0,0,0
VA,2020-07-21,6,6,0,0,0
VI,2020-07-21,13,13,0,0,0
Z,2020-07-21,364,360,0,0,4
ZA,2020-07-21,0,0,0,0,0
A,2020-07-22,42,42,0,0,0
AB,2020-07-22,5,5,0,0,0
AL,2020-07-22,22,22,0,0,0
AV,2020-07-22,0,0,0,0,0
B,2020-07-22,740,737,0,3,0
BA,2020-07-22,5,5,0,0,0
BI,2020-07-22,98,98,0,0,0
BU,2020-07-22,9,9,0,0,0
C,2020-07-22,10,10,0,0,0
CA,2020-07-22,1,1,0,0,0
CC,2020-07-22,1,1,0,0,0
CE,2020-07-22,1,1,0,0,0
CO,2020-07-22,6,6,0,0,0
CR,2020-07-22,9,9,0,0,0
CS,2020-07-22,19,19,0,0,0
CU,2020-07-22,1,1,0,0,0
GC,2020-07-22,1,1,0,0,0
GI,2020-07-22,49,48,0,1,0
GR,2020-07-22,15,15,0,0,0
GU,2020-07-22,13,13,0,0,0
H,2020-07-22,2,2,0,0,0
HU,2020-07-22,57,57,0,0,0
J,2020-07-22,0,0,0,0,0
L,2020-07-22,204,204,0,0,0
LE,2020-07-22,0,0,0,0,0
LO,2020-07-22,9,9,0,0,0
LU,2020-07-22,6,6,0,0,0
M,2020-07-22,213,213,0,0,0
MA,2020-07-22,19,19,0,0,0
ME,2020-07-22,0,0,0,0,0
MU,2020-07-22,58,58,0,0,0
NA,2020-07-22,66,66,0,0,0
O,2020-07-22,2,2,0,0,0
OR,2020-07-22,1,1,0,0,0
P,2020-07-22,2,2,0,0,0
PM,2020-07-22,13,13,0,0,0
PO,2020-07-22,3,3,0,0,0
S,2020-07-22,6,6,0,0,0
SA,2020-07-22,2,2,0,0,0
SE,2020-07-22,12,12,0,0,0
SG,2020-07-22,1,1,0,0,0
SO,2020-07-22,3,3,0,0,0
SS,2020-07-22,55,55,0,0,0
T,2020-07-22,36,35,0,0,1
TE,2020-07-22,20,20,0,0,0
TF,2020-07-22,6,6,0,0,0
TO,2020-07-22,11,11,0,0,0
V,2020-07-22,74,74,0,0,0
VA,2020-07-22,7,7,0,0,0
VI,2020-07-22,5,5,0,0,0
Z,2020-07-22,389,382,0,0,7
ZA,2020-07-22,0,0,0,0,0
A,2020-07-23,34,34,0,0,0
AB,2020-07-23,1,1,0,0,0
AL,2020-07-23,49,49,0,0,0
AV,2020-07-23,1,1,0,0,0
B,2020-07-23,776,775,0,1,0
BA,2020-07-23,3,3,0,0,0
BI,2020-07-23,69,69,0,0,0
BU,2020-07-23,9,9,0,0,0
C,2020-07-23,9,9,0,0,0
CA,2020-07-23,3,3,0,0,0
CC,2020-07-23,1,1,0,0,0
CE,2020-07-23,0,0,0,0,0
CO,2020-07-23,10,10,0,0,0
CR,2020-07-23,5,5,0,0,0
CS,2020-07-23,17,17,0,0,0
CU,2020-07-23,1,1,0,0,0
GC,2020-07-23,1,1,0,0,0
GI,2020-07-23,57,57,0,0,0
GR,2020-07-23,12,12,0,0,0
GU,2020-07-23,4,4,0,0,0
H,2020-07-23,1,1,0,0,0
HU,2020-07-23,46,45,0,0,1
J,2020-07-23,6,6,0,0,0
L,2020-07-23,137,135,0,2,0
LE,2020-07-23,4,4,0,0,0
LO,2020-07-23,5,5,0,0,0
LU,2020-07-23,2,2,0,0,0
M,2020-07-23,212,212,0,0,0
MA,2020-07-23,18,18,0,0,0
ME,2020-07-23,0,0,0,0,0
MU,2020-07-23,48,48,0,0,0
NA,2020-07-23,66,66,0,0,0
O,2020-07-23,4,4,0,0,0
OR,2020-07-23,0,0,0,0,0
P,2020-07-23,1,1,0,0,0
PM,2020-07-23,21,21,0,0,0
PO,2020-07-23,5,5,0,0,0
S,2020-07-23,8,8,0,0,0
SA,2020-07-23,3,3,0,0,0
SE,2020-07-23,14,14,0,0,0
SG,2020-07-23,1,1,0,0,0
SO,2020-07-23,11,11,0,0,0
SS,2020-07-23,36,36,0,0,0
T,2020-07-23,42,42,0,0,0
TE,2020-07-23,24,24,0,0,0
TF,2020-07-23,7,7,0,0,0
TO,2020-07-23,9,9,0,0,0
V,2020-07-23,70,70,0,0,0
VA,2020-07-23,11,11,0,0,0
VI,2020-07-23,16,16,0,0,0
Z,2020-07-23,314,308,0,0,6
ZA,2020-07-23,1,1,0,0,0
A,2020-07-24,39,39,0,0,0
AB,2020-07-24,6,6,0,0,0
AL,2020-07-24,40,40,0,0,0
AV,2020-07-24,1,1,0,0,0
B,2020-07-24,822,819,0,3,0
BA,2020-07-24,3,3,0,0,0
BI,2020-07-24,62,62,0,0,0
BU,2020-07-24,8,8,0,0,0
C,2020-07-24,9,9,0,0,0
CA,2020-07-24,7,7,0,0,0
CC,2020-07-24,7,7,0,0,0
CE,2020-07-24,0,0,0,0,0
CO,2020-07-24,6,6,0,0,0
CR,2020-07-24,5,5,0,0,0
CS,2020-07-24,22,22,0,0,0
CU,2020-07-24,2,2,0,0,0
GC,2020-07-24,1,1,0,0,0
GI,2020-07-24,47,47,0,0,0
GR,2020-07-24,8,8,0,0,0
GU,2020-07-24,19,19,0,0,0
H,2020-07-24,1,1,0,0,0
HU,2020-07-24,42,42,0,0,0
J,2020-07-24,4,4,0,0,0
L,2020-07-24,139,138,0,1,0
LE,2020-07-24,2,2,0,0,0
LO,2020-07-24,11,11,0,0,0
LU,2020-07-24,8,8,0,0,0
M,2020-07-24,326,326,0,0,0
MA,2020-07-24,27,27,0,0,0
ME,2020-07-24,0,0,0,0,0
MU,2020-07-24,73,73,0,0,0
NA,2020-07-24,56,56,0,0,0
O,2020-07-24,3,3,0,0,0
OR,2020-07-24,0,0,0,0,0
P,2020-07-24,2,2,0,0,0
PM,2020-07-24,26,26,0,0,0
PO,2020-07-24,12,12,0,0,0
S,2020-07-24,6,6,0,0,0
SA,2020-07-24,5,5,0,0,0
SE,2020-07-24,34,34,0,0,0
SG,2020-07-24,1,1,0,0,0
SO,2020-07-24,4,4,0,0,0
SS,2020-07-24,41,41,0,0,0
T,2020-07-24,34,33,0,0,1
TE,2020-07-24,23,23,0,0,0
TF,2020-07-24,3,3,0,0,0
TO,2020-07-24,10,10,0,0,0
V,2020-07-24,91,91,0,0,0
VA,2020-07-24,11,11,0,0,0
VI,2020-07-24,11,11,0,0,0
Z,2020-07-24,383,369,0,0,14
ZA,2020-07-24,1,1,0,0,0
A,2020-07-25,49,49,0,0,0
AB,2020-07-25,5,5,0,0,0
AL,2020-07-25,45,45,0,0,0
AV,2020-07-25,0,0,0,0,0
B,2020-07-25,471,471,0,0,0
BA,2020-07-25,3,3,0,0,0
BI,2020-07-25,101,101,0,0,0
BU,2020-07-25,8,8,0,0,0
C,2020-07-25,4,4,0,0,0
CA,2020-07-25,5,5,0,0,0
CC,2020-07-25,1,1,0,0,0
CE,2020-07-25,0,0,0,0,0
CO,2020-07-25,6,6,0,0,0
CR,2020-07-25,0,0,0,0,0
CS,2020-07-25,15,15,0,0,0
CU,2020-07-25,1,1,0,0,0
GC,2020-07-25,3,3,0,0,0
GI,2020-07-25,39,39,0,0,0
GR,2020-07-25,2,2,0,0,0
GU,2020-07-25,4,4,0,0,0
H,2020-07-25,4,4,0,0,0
HU,2020-07-25,38,38,0,0,0
J,2020-07-25,3,3,0,0,0
L,2020-07-25,100,99,0,1,0
LE,2020-07-25,1,1,0,0,0
LO,2020-07-25,2,2,0,0,0
LU,2020-07-25,6,6,0,0,0
M,2020-07-25,277,277,0,0,0
MA,2020-07-25,27,27,0,0,0
ME,2020-07-25,0,0,0,0,0
MU,2020-07-25,86,86,0,0,0
NA,2020-07-25,82,82,0,0,0
O,2020-07-25,8,8,0,0,0
OR,2020-07-25,0,0,0,0,0
P,2020-07-25,1,1,0,0,0
PM,2020-07-25,23,23,0,0,0
PO,2020-07-25,9,9,0,0,0
S,2020-07-25,9,9,0,0,0
SA,2020-07-25,5,5,0,0,0
SE,2020-07-25,20,20,0,0,0
SG,2020-07-25,0,0,0,0,0
SO,2020-07-25,9,9,0,0,0
SS,2020-07-25,52,52,0,0,0
T,2020-07-25,44,44,0,0,0
TE,2020-07-25,12,12,0,0,0
TF,2020-07-25,8,8,0,0,0
TO,2020-07-25,14,14,0,0,0
V,2020-07-25,92,92,0,0,0
VA,2020-07-25,4,4,0,0,0
VI,2020-07-25,17,17,0,0,0
Z,2020-07-25,329,327,0,0,2
ZA,2020-07-25,0,0,0,0,0
A,2020-07-26,55,55,0,0,0
AB,2020-07-26,0,0,0,0,0
AL,2020-07-26,28,28,0,0,0
AV,2020-07-26,0,0,0,0,0
B,2020-07-26,412,412,0,0,0
BA,2020-07-26,3,3,0,0,0
BI,2020-07-26,129,129,0,0,0
BU,2020-07-26,12,12,0,0,0
C,2020-07-26,4,4,0,0,0
CA,2020-07-26,7,7,0,0,0
CC,2020-07-26,4,4,0,0,0
CE,2020-07-26,1,1,0,0,0
CO,2020-07-26,9,9,0,0,0
CR,2020-07-26,4,4,0,0,0
CS,2020-07-26,6,6,0,0,0
CU,2020-07-26,0,0,0,0,0
GC,2020-07-26,1,1,0,0,0
GI,2020-07-26,28,28,0,0,0
GR,2020-07-26,16,16,0,0,0
GU,2020-07-26,3,3,0,0,0
H,2020-07-26,0,0,0,0,0
HU,2020-07-26,34,33,0,0,1
J,2020-07-26,3,3,0,0,0
L,2020-07-26,100,99,0,1,0
LE,2020-07-26,0,0,0,0,0
LO,2020-07-26,1,1,0,0,0
LU,2020-07-26,0,0,0,0,0
M,2020-07-26,229,229,0,0,0
MA,2020-07-26,21,21,0,0,0
ME,2020-07-26,4,4,0,0,0
MU,2020-07-26,49,49,0,0,0
NA,2020-07-26,79,79,0,0,0
O,2020-07-26,7,7,0,0,0
OR,2020-07-26,0,0,0,0,0
P,2020-07-26,0,0,0,0,0
PM,2020-07-26,47,47,0,0,0
PO,2020-07-26,3,3,0,0,0
S,2020-07-26,7,7,0,0,0
SA,2020-07-26,2,2,0,0,0
SE,2020-07-26,18,18,0,0,0
SG,2020-07-26,1,1,0,0,0
SO,2020-07-26,1,1,0,0,0
SS,2020-07-26,33,33,0,0,0
T,2020-07-26,31,31,0,0,0
TE,2020-07-26,44,44,0,0,0
TF,2020-07-26,5,5,0,0,0
TO,2020-07-26,13,13,0,0,0
V,2020-07-26,60,60,0,0,0
VA,2020-07-26,8,8,0,0,0
VI,2020-07-26,8,8,0,0,0
Z,2020-07-26,300,296,0,0,4
ZA,2020-07-26,0,0,0,0,0
A,2020-07-27,69,69,0,0,0
AB,2020-07-27,3,3,0,0,0
AL,2020-07-27,47,47,0,0,0
AV,2020-07-27,1,1,0,0,0
B,2020-07-27,827,825,0,2,0
BA,2020-07-27,8,8,0,0,0
BI,2020-07-27,148,148,0,0,0
BU,2020-07-27,16,16,0,0,0
C,2020-07-27,14,14,0,0,0
CA,2020-07-27,4,4,0,0,0
CC,2020-07-27,1,1,0,0,0
CE,2020-07-27,0,0,0,0,0
CO,2020-07-27,10,10,0,0,0
CR,2020-07-27,15,15,0,0,0
CS,2020-07-27,9,9,0,0,0
CU,2020-07-27,3,3,0,0,0
GC,2020-07-27,4,4,0,0,0
GI,2020-07-27,38,38,0,0,0
GR,2020-07-27,8,8,0,0,0
GU,2020-07-27,6,6,0,0,0
H,2020-07-27,4,4,0,0,0
HU,2020-07-27,31,30,0,0,1
J,2020-07-27,1,1,0,0,0
L,2020-07-27,105,99,0,6,0
LE,2020-07-27,3,3,0,0,0
LO,2020-07-27,8,8,0,0,0
LU,2020-07-27,0,0,0,0,0
M,2020-07-27,485,485,0,0,0
MA,2020-07-27,44,44,0,0,0
ME,2020-07-27,1,1,0,0,0
MU,2020-07-27,60,60,0,0,0
NA,2020-07-27,52,52,0,0,0
O,2020-07-27,6,6,0,0,0
OR,2020-07-27,0,0,0,0,0
P,2020-07-27,4,4,0,0,0
PM,2020-07-27,40,40,0,0,0
PO,2020-07-27,3,3,0,0,0
S,2020-07-27,6,6,0,0,0
SA,2020-07-27,3,3,0,0,0
SE,2020-07-27,20,20,0,0,0
SG,2020-07-27,2,2,0,0,0
SO,2020-07-27,16,14,0,2,0
SS,2020-07-27,45,45,0,0,0
T,2020-07-27,40,40,0,0,0
TE,2020-07-27,44,44,0,0,0
TF,2020-07-27,5,5,0,0,0
TO,2020-07-27,21,21,0,0,0
V,2020-07-27,122,122,0,0,0
VA,2020-07-27,21,21,0,0,0
VI,2020-07-27,27,27,0,0,0
Z,2020-07-27,503,496,0,0,7
ZA,2020-07-27,2,2,0,0,0
A,2020-07-28,52,52,0,0,0
AB,2020-07-28,4,4,0,0,0
AL,2020-07-28,37,37,0,0,0
AV,2020-07-28,1,1,0,0,0
B,2020-07-28,804,804,0,0,0
BA,2020-07-28,11,11,0,0,0
