Fecha;Territorio;Medida;Valor;
10/03/2020;Andalucía;Total UCI;;
10/03/2020;Andalucía;Fallecidos;0;
10/03/2020;Andalucía;Curados;;
10/03/2020;Almería;Confirmados PCR;;
10/03/2020;Almería;Confirmados PCR 14 días;;
10/03/2020;Almería;Confirmados PCR 7 días;0;
10/03/2020;Almería;Total confirmados ;3;
10/03/2020;Almería;Hospitalizados;;
10/03/2020;Almería;Total UCI;;
10/03/2020;Almería;Fallecidos;0;
10/03/2020;Almería;Curados;;
10/03/2020;Cádiz;Confirmados PCR;;
10/03/2020;Cádiz;Confirmados PCR 14 días;;
10/03/2020;Cádiz;Confirmados PCR 7 días;0;
10/03/2020;Cádiz;Total confirmados ;2;
10/03/2020;Cádiz;Hospitalizados;;
10/03/2020;Cádiz;Total UCI;;
10/03/2020;Cádiz;Fallecidos;0;
10/03/2020;Cádiz;Curados;;
10/03/2020;Córdoba;Confirmados PCR;;
10/03/2020;Córdoba;Confirmados PCR 14 días;;
10/03/2020;Córdoba;Confirmados PCR 7 días;0;
10/03/2020;Córdoba;Total confirmados ;1;
10/03/2020;Córdoba;Hospitalizados;;
10/03/2020;Córdoba;Total UCI;;
10/03/2020;Córdoba;Fallecidos;0;
10/03/2020;Córdoba;Curados;;
10/03/2020;Granada;Confirmados PCR;;
10/03/2020;Granada;Confirmados PCR 14 días;;
10/03/2020;Granada;Confirmados PCR 7 días;0;
10/03/2020;Granada;Total confirmados ;0;
10/03/2020;Granada;Hospitalizados;;
10/03/2020;Granada;Total UCI;;
10/03/2020;Granada;Fallecidos;0;
10/03/2020;Granada;Curados;;
10/03/2020;Huelva;Confirmados PCR;;
10/03/2020;Huelva;Confirmados PCR 14 días;;
10/03/2020;Huelva;Confirmados PCR 7 días;0;
10/03/2020;Huelva;Total confirmados ;1;
10/03/2020;Huelva;Hospitalizados;;
10/03/2020;Huelva;Total UCI;;
10/03/2020;Huelva;Fallecidos;0;
10/03/2020;Huelva;Curados;;
10/03/2020;Jaén;Confirmados PCR;;
10/03/2020;Jaén;Confirmados PCR 14 días;;
10/03/2020;Jaén;Confirmados PCR 7 días;0;
10/03/2020;Jaén;Total confirmados ;10;
10/03/2020;Jaén;Hospitalizados;;
10/03/2020;Jaén;Total UCI;;
10/03/2020;Jaén;Fallecidos;0;
10/03/2020;Jaén;Curados;;
10/03/2020;Málaga;Confirmados PCR;;
10/03/2020;Málaga;Confirmados PCR 14 días;;
10/03/2020;Málaga;Confirmados PCR 7 días;0;
10/03/2020;Málaga;Total confirmados ;59;
10/03/2020;Málaga;Hospitalizados;;
10/03/2020;Málaga;Total UCI;;
10/03/2020;Málaga;Fallecidos;0;
10/03/2020;Málaga;Curados;;
10/03/2020;Sevilla;Confirmados PCR;;
10/03/2020;Sevilla;Confirmados PCR 14 días;;
10/03/2020;Sevilla;Confirmados PCR 7 días;0;
10/03/2020;Sevilla;Total confirmados ;6;
10/03/2020;Sevilla;Hospitalizados;;
10/03/2020;Sevilla;Total UCI;;
10/03/2020;Sevilla;Fallecidos;0;
10/03/2020;Sevilla;Curados;;
09/03/2020;Andalucía;Confirmados PCR;;
09/03/2020;Andalucía;Confirmados PCR 14 días;;
09/03/2020;Andalucía;Confirmados PCR 7 días;0;
09/03/2020;Andalucía;Total confirmados ;59;
09/03/2020;Andalucía;Hospitalizados;;
09/03/2020;Andalucía;Total UCI;;
09/03/2020;Andalucía;Fallecidos;0;
09/03/2020;Andalucía;Curados;;
09/03/2020;Almería;Confirmados PCR;;
09/03/2020;Almería;Confirmados PCR 14 días;;
09/03/2020;Almería;Confirmados PCR 7 días;0;
09/03/2020;Almería;Total confirmados ;2;
09/03/2020;Almería;Hospitalizados;;
09/03/2020;Almería;Total UCI;;
09/03/2020;Almería;Fallecidos;0;
09/03/2020;Almería;Curados;;
09/03/2020;Cádiz;Confirmados PCR;;
09/03/2020;Cádiz;Confirmados PCR 14 días;;
09/03/2020;Cádiz;Confirmados PCR 7 días;0;
09/03/2020;Cádiz;Total confirmados ;2;
09/03/2020;Cádiz;Hospitalizados;;
09/03/2020;Cádiz;Total UCI;;
09/03/2020;Cádiz;Fallecidos;0;
09/03/2020;Cádiz;Curados;;
09/03/2020;Córdoba;Confirmados PCR;;
09/03/2020;Córdoba;Confirmados PCR 14 días;;
09/03/2020;Córdoba;Confirmados PCR 7 días;0;
09/03/2020;Córdoba;Total confirmados ;0;
09/03/2020;Córdoba;Hospitalizados;;
09/03/2020;Córdoba;Total UCI;;
09/03/2020;Córdoba;Fallecidos;0;
09/03/2020;Córdoba;Curados;;
09/03/2020;Granada;Confirmados PCR;;
09/03/2020;Granada;Confirmados PCR 14 días;;
09/03/2020;Granada;Confirmados PCR 7 días;0;
09/03/2020;Granada;Total confirmados ;0;
09/03/2020;Granada;Hospitalizados;;
09/03/2020;Granada;Total UCI;;
09/03/2020;Granada;Fallecidos;0;
09/03/2020;Granada;Curados;;
09/03/2020;Huelva;Confirmados PCR;;
09/03/2020;Huelva;Confirmados PCR 14 días;;
09/03/2020;Huelva;Confirmados PCR 7 días;0;
09/03/2020;Huelva;Total confirmados ;1;
09/03/2020;Huelva;Hospitalizados;;
09/03/2020;Huelva;Total UCI;;
09/03/2020;Huelva;Fallecidos;0;
09/03/2020;Huelva;Curados;;
09/03/2020;Jaén;Confirmados PCR;;
09/03/2020;Jaén;Confirmados PCR 14 días;;
09/03/2020;Jaén;Confirmados PCR 7 días;0;
09/03/2020;Jaén;Total confirmados ;7;
09/03/2020;Jaén;Hospitalizados;;
09/03/2020;Jaén;Total UCI;;
09/03/2020;Jaén;Fallecidos;0;
09/03/2020;Jaén;Curados;;
09/03/2020;Málaga;Confirmados PCR;;
09/03/2020;Málaga;Confirmados PCR 14 días;;
09/03/2020;Málaga;Confirmados PCR 7 días;0;
09/03/2020;Málaga;Total confirmados ;42;
09/03/2020;Málaga;Hospitalizados;;
09/03/2020;Málaga;Total UCI;;
09/03/2020;Málaga;Fallecidos;0;
09/03/2020;Málaga;Curados;;
09/03/2020;Sevilla;Confirmados PCR;;
09/03/2020;Sevilla;Confirmados PCR 14 días;;
09/03/2020;Sevilla;Confirmados PCR 7 días;0;
09/03/2020;Sevilla;Total confirmados ;5;
09/03/2020;Sevilla;Hospitalizados;;
09/03/2020;Sevilla;Total UCI;;
09/03/2020;Sevilla;Fallecidos;0;
09/03/2020;Sevilla;Curados;;
08/03/2020;Andalucía;Confirmados PCR;;
08/03/2020;Andalucía;Confirmados PCR 14 días;;
08/03/2020;Andalucía;Confirmados PCR 7 días;0;
08/03/2020;Andalucía;Total confirmados ;41;
08/03/2020;Andalucía;Hospitalizados;;
08/03/2020;Andalucía;Total UCI;;
08/03/2020;Andalucía;Fallecidos;0;
08/03/2020;Andalucía;Curados;;
08/03/2020;Almería;Confirmados PCR;;
08/03/2020;Almería;Confirmados PCR 14 días;;
08/03/2020;Almería;Confirmados PCR 7 días;0;
08/03/2020;Almería;Total confirmados ;1;
08/03/2020;Almería;Hospitalizados;;
08/03/2020;Almería;Total UCI;;
08/03/2020;Almería;Fallecidos;0;
08/03/2020;Almería;Curados;;
08/03/2020;Cádiz;Confirmados PCR;;
08/03/2020;Cádiz;Confirmados PCR 14 días;;
08/03/2020;Cádiz;Confirmados PCR 7 días;0;
08/03/2020;Cádiz;Total confirmados ;2;
08/03/2020;Cádiz;Hospitalizados;;
08/03/2020;Cádiz;Total UCI;;
08/03/2020;Cádiz;Fallecidos;0;
08/03/2020;Cádiz;Curados;;
08/03/2020;Córdoba;Confirmados PCR;;
08/03/2020;Córdoba;Confirmados PCR 14 días;;
08/03/2020;Córdoba;Confirmados PCR 7 días;0;
08/03/2020;Córdoba;Total confirmados ;0;
08/03/2020;Córdoba;Hospitalizados;;
08/03/2020;Córdoba;Total UCI;;
08/03/2020;Córdoba;Fallecidos;0;
08/03/2020;Córdoba;Curados;;
08/03/2020;Granada;Confirmados PCR;;
08/03/2020;Granada;Confirmados PCR 14 días;;
08/03/2020;Granada;Confirmados PCR 7 días;0;
08/03/2020;Granada;Total confirmados ;0;
08/03/2020;Granada;Hospitalizados;;
08/03/2020;Granada;Total UCI;;
08/03/2020;Granada;Fallecidos;0;
08/03/2020;Granada;Curados;;
08/03/2020;Huelva;Confirmados PCR;;
08/03/2020;Huelva;Confirmados PCR 14 días;;
08/03/2020;Huelva;Confirmados PCR 7 días;0;
08/03/2020;Huelva;Total confirmados ;0;
08/03/2020;Huelva;Hospitalizados;;
08/03/2020;Huelva;Total UCI;;
08/03/2020;Huelva;Fallecidos;0;
08/03/2020;Huelva;Curados;;
08/03/2020;Jaén;Confirmados PCR;;
08/03/2020;Jaén;Confirmados PCR 14 días;;
08/03/2020;Jaén;Confirmados PCR 7 días;0;
08/03/2020;Jaén;Total confirmados ;6;
08/03/2020;Jaén;Hospitalizados;;
08/03/2020;Jaén;Total UCI;;
08/03/2020;Jaén;Fallecidos;0;
08/03/2020;Jaén;Curados;;
08/03/2020;Málaga;Confirmados PCR;;
08/03/2020;Málaga;Confirmados PCR 14 días;;
08/03/2020;Málaga;Confirmados PCR 7 días;0;
08/03/2020;Málaga;Total confirmados ;27;
08/03/2020;Málaga;Hospitalizados;;
08/03/2020;Málaga;Total UCI;;
08/03/2020;Málaga;Fallecidos;0;
08/03/2020;Málaga;Curados;;
08/03/2020;Sevilla;Confirmados PCR;;
08/03/2020;Sevilla;Confirmados PCR 14 días;;
08/03/2020;Sevilla;Confirmados PCR 7 días;0;
08/03/2020;Sevilla;Total confirmados ;5;
08/03/2020;Sevilla;Hospitalizados;;
08/03/2020;Sevilla;Total UCI;;
08/03/2020;Sevilla;Fallecidos;0;
08/03/2020;Sevilla;Curados;;
07/03/2020;Andalucía;Confirmados PCR;;
07/03/2020;Andalucía;Confirmados PCR 14 días;;
07/03/2020;Andalucía;Confirmados PCR 7 días;0;
07/03/2020;Andalucía;Total confirmados ;34;
07/03/2020;Andalucía;Hospitalizados;;
07/03/2020;Andalucía;Total UCI;;
07/03/2020;Andalucía;Fallecidos;0;
07/03/2020;Andalucía;Curados;;
07/03/2020;Almería;Confirmados PCR;;
07/03/2020;Almería;Confirmados PCR 14 días;;
07/03/2020;Almería;Confirmados PCR 7 días;0;
07/03/2020;Almería;Total confirmados ;1;
07/03/2020;Almería;Hospitalizados;;
07/03/2020;Almería;Total UCI;;
07/03/2020;Almería;Fallecidos;0;
07/03/2020;Almería;Curados;;
07/03/2020;Cádiz;Confirmados PCR;;
07/03/2020;Cádiz;Confirmados PCR 14 días;;
07/03/2020;Cádiz;Confirmados PCR 7 días;0;
07/03/2020;Cádiz;Total confirmados ;1;
07/03/2020;Cádiz;Hospitalizados;;
07/03/2020;Cádiz;Total UCI;;
07/03/2020;Cádiz;Fallecidos;0;
07/03/2020;Cádiz;Curados;;
07/03/2020;Córdoba;Confirmados PCR;;
07/03/2020;Córdoba;Confirmados PCR 14 días;;
07/03/2020;Córdoba;Confirmados PCR 7 días;0;
07/03/2020;Córdoba;Total confirmados ;0;
07/03/2020;Córdoba;Hospitalizados;;
07/03/2020;Córdoba;Total UCI;;
07/03/2020;Córdoba;Fallecidos;0;
07/03/2020;Córdoba;Curados;;
07/03/2020;Granada;Confirmados PCR;;
07/03/2020;Granada;Confirmados PCR 14 días;;
07/03/2020;Granada;Confirmados PCR 7 días;0;
07/03/2020;Granada;Total confirmados ;0;
07/03/2020;Granada;Hospitalizados;;
07/03/2020;Granada;Total UCI;;
07/03/2020;Granada;Fallecidos;0;
07/03/2020;Granada;Curados;;
07/03/2020;Huelva;Confirmados PCR;;
07/03/2020;Huelva;Confirmados PCR 14 días;;
07/03/2020;Huelva;Confirmados PCR 7 días;0;
07/03/2020;Huelva;Total confirmados ;0;
07/03/2020;Huelva;Hospitalizados;;
07/03/2020;Huelva;Total UCI;;
07/03/2020;Huelva;Fallecidos;0;
07/03/2020;Huelva;Curados;;
07/03/2020;Jaén;Confirmados PCR;;
07/03/2020;Jaén;Confirmados PCR 14 días;;
07/03/2020;Jaén;Confirmados PCR 7 días;0;
07/03/2020;Jaén;Total confirmados ;5;
07/03/2020;Jaén;Hospitalizados;;
07/03/2020;Jaén;Total UCI;;
07/03/2020;Jaén;Fallecidos;0;
07/03/2020;Jaén;Curados;;
07/03/2020;Málaga;Confirmados PCR;;
07/03/2020;Málaga;Confirmados PCR 14 días;;
07/03/2020;Málaga;Confirmados PCR 7 días;0;
07/03/2020;Málaga;Total confirmados ;22;
07/03/2020;Málaga;Hospitalizados;;
07/03/2020;Málaga;Total UCI;;
07/03/2020;Málaga;Fallecidos;0;
07/03/2020;Málaga;Curados;;
07/03/2020;Sevilla;Confirmados PCR;;
07/03/2020;Sevilla;Confirmados PCR 14 días;;
07/03/2020;Sevilla;Confirmados PCR 7 días;0;
07/03/2020;Sevilla;Total confirmados ;5;
07/03/2020;Sevilla;Hospitalizados;;
07/03/2020;Sevilla;Total UCI;;
07/03/2020;Sevilla;Fallecidos;0;
07/03/2020;Sevilla;Curados;;
06/03/2020;Andalucía;Confirmados PCR;;
06/03/2020;Andalucía;Confirmados PCR 14 días;;
06/03/2020;Andalucía;Confirmados PCR 7 días;0;
06/03/2020;Andalucía;Total confirmados ;26;
06/03/2020;Andalucía;Hospitalizados;;
06/03/2020;Andalucía;Total UCI;;
06/03/2020;Andalucía;Fallecidos;0;
06/03/2020;Andalucía;Curados;;
06/03/2020;Almería;Confirmados PCR;;
06/03/2020;Almería;Confirmados PCR 14 días;;
06/03/2020;Almería;Confirmados PCR 7 días;0;
06/03/2020;Almería;Total confirmados ;1;
06/03/2020;Almería;Hospitalizados;;
06/03/2020;Almería;Total UCI;;
06/03/2020;Almería;Fallecidos;0;
06/03/2020;Almería;Curados;;
06/03/2020;Cádiz;Confirmados PCR;;
06/03/2020;Cádiz;Confirmados PCR 14 días;;
06/03/2020;Cádiz;Confirmados PCR 7 días;0;
06/03/2020;Cádiz;Total confirmados ;0;
06/03/2020;Cádiz;Hospitalizados;;
06/03/2020;Cádiz;Total UCI;;
06/03/2020;Cádiz;Fallecidos;0;
06/03/2020;Cádiz;Curados;;
06/03/2020;Córdoba;Confirmados PCR;;
06/03/2020;Córdoba;Confirmados PCR 14 días;;
06/03/2020;Córdoba;Confirmados PCR 7 días;0;
06/03/2020;Córdoba;Total confirmados ;0;
06/03/2020;Córdoba;Hospitalizados;;
06/03/2020;Córdoba;Total UCI;;
06/03/2020;Córdoba;Fallecidos;0;
06/03/2020;Córdoba;Curados;;
06/03/2020;Granada;Confirmados PCR;;
06/03/2020;Granada;Confirmados PCR 14 días;;
06/03/2020;Granada;Confirmados PCR 7 días;0;
06/03/2020;Granada;Total confirmados ;0;
06/03/2020;Granada;Hospitalizados;;
06/03/2020;Granada;Total UCI;;
06/03/2020;Granada;Fallecidos;0;
06/03/2020;Granada;Curados;;
06/03/2020;Huelva;Confirmados PCR;;
06/03/2020;Huelva;Confirmados PCR 14 días;;
06/03/2020;Huelva;Confirmados PCR 7 días;0;
06/03/2020;Huelva;Total confirmados ;0;
06/03/2020;Huelva;Hospitalizados;;
06/03/2020;Huelva;Total UCI;;
06/03/2020;Huelva;Fallecidos;0;
06/03/2020;Huelva;Curados;;
06/03/2020;Jaén;Confirmados PCR;;
06/03/2020;Jaén;Confirmados PCR 14 días;;
06/03/2020;Jaén;Confirmados PCR 7 días;0;
06/03/2020;Jaén;Total confirmados ;3;
06/03/2020;Jaén;Hospitalizados;;
06/03/2020;Jaén;Total UCI;;
06/03/2020;Jaén;Fallecidos;0;
06/03/2020;Jaén;Curados;;
06/03/2020;Málaga;Confirmados PCR;;
06/03/2020;Málaga;Confirmados PCR 14 días;;
06/03/2020;Málaga;Confirmados PCR 7 días;0;
06/03/2020;Málaga;Total confirmados ;18;
06/03/2020;Málaga;Hospitalizados;;
06/03/2020;Málaga;Total UCI;;
06/03/2020;Málaga;Fallecidos;0;
06/03/2020;Málaga;Curados;;
06/03/2020;Sevilla;Confirmados PCR;;
06/03/2020;Sevilla;Confirmados PCR 14 días;;
06/03/2020;Sevilla;Confirmados PCR 7 días;0;
06/03/2020;Sevilla;Total confirmados ;4;
06/03/2020;Sevilla;Hospitalizados;;
06/03/2020;Sevilla;Total UCI;;
06/03/2020;Sevilla;Fallecidos;0;
06/03/2020;Sevilla;Curados;;
05/03/2020;Andalucía;Confirmados PCR;;
05/03/2020;Andalucía;Confirmados PCR 14 días;;
05/03/2020;Andalucía;Confirmados PCR 7 días;0;
05/03/2020;Andalucía;Total confirmados ;15;
05/03/2020;Andalucía;Hospitalizados;;
05/03/2020;Andalucía;Total UCI;;
05/03/2020;Andalucía;Fallecidos;0;
05/03/2020;Andalucía;Curados;;
05/03/2020;Almería;Confirmados PCR;;
05/03/2020;Almería;Confirmados PCR 14 días;;
05/03/2020;Almería;Confirmados PCR 7 días;0;
05/03/2020;Almería;Total confirmados ;1;
05/03/2020;Almería;Hospitalizados;;
05/03/2020;Almería;Total UCI;;
05/03/2020;Almería;Fallecidos;0;
05/03/2020;Almería;Curados;;
05/03/2020;Cádiz;Confirmados PCR;;
05/03/2020;Cádiz;Confirmados PCR 14 días;;
05/03/2020;Cádiz;Confirmados PCR 7 días;0;
05/03/2020;Cádiz;Total confirmados ;0;
05/03/2020;Cádiz;Hospitalizados;;
05/03/2020;Cádiz;Total UCI;;
05/03/2020;Cádiz;Fallecidos;0;
05/03/2020;Cádiz;Curados;;
05/03/2020;Córdoba;Confirmados PCR;;
05/03/2020;Córdoba;Confirmados PCR 14 días;;
05/03/2020;Córdoba;Confirmados PCR 7 días;0;
05/03/2020;Córdoba;Total confirmados ;0;
05/03/2020;Córdoba;Hospitalizados;;
05/03/2020;Córdoba;Total UCI;;
05/03/2020;Córdoba;Fallecidos;0;
05/03/2020;Córdoba;Curados;;
05/03/2020;Granada;Confirmados PCR;;
05/03/2020;Granada;Confirmados PCR 14 días;;
05/03/2020;Granada;Confirmados PCR 7 días;0;
05/03/2020;Granada;Total confirmados ;0;
05/03/2020;Granada;Hospitalizados;;
05/03/2020;Granada;Total UCI;;
05/03/2020;Granada;Fallecidos;0;
05/03/2020;Granada;Curados;;
05/03/2020;Huelva;Confirmados PCR;;
05/03/2020;Huelva;Confirmados PCR 14 días;;
05/03/2020;Huelva;Confirmados PCR 7 días;0;
05/03/2020;Huelva;Total confirmados ;0;
05/03/2020;Huelva;Hospitalizados;;
05/03/2020;Huelva;Total UCI;;
05/03/2020;Huelva;Fallecidos;0;
05/03/2020;Huelva;Curados;;
05/03/2020;Jaén;Confirmados PCR;;
05/03/2020;Jaén;Confirmados PCR 14 días;;
05/03/2020;Jaén;Confirmados PCR 7 días;0;
05/03/2020;Jaén;Total confirmados ;1;
05/03/2020;Jaén;Hospitalizados;;
05/03/2020;Jaén;Total UCI;;
05/03/2020;Jaén;Fallecidos;0;
05/03/2020;Jaén;Curados;;
05/03/2020;Málaga;Confirmados PCR;;
05/03/2020;Málaga;Confirmados PCR 14 días;;
05/03/2020;Málaga;Confirmados PCR 7 días;0;
05/03/2020;Málaga;Total confirmados ;9;
05/03/2020;Málaga;Hospitalizados;;
05/03/2020;Málaga;Total UCI;;
05/03/2020;Málaga;Fallecidos;0;
05/03/2020;Málaga;Curados;;
05/03/2020;Sevilla;Confirmados PCR;;
05/03/2020;Sevilla;Confirmados PCR 14 días;;
05/03/2020;Sevilla;Confirmados PCR 7 días;0;
05/03/2020;Sevilla;Total confirmados ;4;
05/03/2020;Sevilla;Hospitalizados;;
05/03/2020;Sevilla;Total UCI;;
05/03/2020;Sevilla;Fallecidos;0;
05/03/2020;Sevilla;Curados;;
04/03/2020;Andalucía;Confirmados PCR;;
04/03/2020;Andalucía;Confirmados PCR 14 días;;
04/03/2020;Andalucía;Confirmados PCR 7 días;0;
04/03/2020;Andalucía;Total confirmados ;11;
04/03/2020;Andalucía;Hospitalizados;;
04/03/2020;Andalucía;Total UCI;;
04/03/2020;Andalucía;Fallecidos;0;
04/03/2020;Andalucía;Curados;;
04/03/2020;Almería;Confirmados PCR;;
04/03/2020;Almería;Confirmados PCR 14 días;;
04/03/2020;Almería;Confirmados PCR 7 días;0;
04/03/2020;Almería;Total confirmados ;1;
04/03/2020;Almería;Hospitalizados;;
04/03/2020;Almería;Total UCI;;
04/03/2020;Almería;Fallecidos;0;
04/03/2020;Almería;Curados;;
04/03/2020;Cádiz;Confirmados PCR;;
04/03/2020;Cádiz;Confirmados PCR 14 días;;
04/03/2020;Cádiz;Confirmados PCR 7 días;0;
04/03/2020;Cádiz;Total confirmados ;0;
04/03/2020;Cádiz;Hospitalizados;;
04/03/2020;Cádiz;Total UCI;;
04/03/2020;Cádiz;Fallecidos;0;
04/03/2020;Cádiz;Curados;;
04/03/2020;Córdoba;Confirmados PCR;;
04/03/2020;Córdoba;Confirmados PCR 14 días;;
04/03/2020;Córdoba;Confirmados PCR 7 días;0;
04/03/2020;Córdoba;Total confirmados ;0;
04/03/2020;Córdoba;Hospitalizados;;
04/03/2020;Córdoba;Total UCI;;
04/03/2020;Córdoba;Fallecidos;0;
04/03/2020;Córdoba;Curados;;
04/03/2020;Granada;Confirmados PCR;;
04/03/2020;Granada;Confirmados PCR 14 días;;
04/03/2020;Granada;Confirmados PCR 7 días;0;
04/03/2020;Granada;Total confirmados ;0;
04/03/2020;Granada;Hospitalizados;;
04/03/2020;Granada;Total UCI;;
04/03/2020;Granada;Fallecidos;0;
04/03/2020;Granada;Curados;;
04/03/2020;Huelva;Confirmados PCR;;
04/03/2020;Huelva;Confirmados PCR 14 días;;
04/03/2020;Huelva;Confirmados PCR 7 días;0;
04/03/2020;Huelva;Total confirmados ;0;
04/03/2020;Huelva;Hospitalizados;;
04/03/2020;Huelva;Total UCI;;
04/03/2020;Huelva;Fallecidos;0;
04/03/2020;Huelva;Curados;;
04/03/2020;Jaén;Confirmados PCR;;
04/03/2020;Jaén;Confirmados PCR 14 días;;
04/03/2020;Jaén;Confirmados PCR 7 días;0;
04/03/2020;Jaén;Total confirmados ;1;
04/03/2020;Jaén;Hospitalizados;;
04/03/2020;Jaén;Total UCI;;
04/03/2020;Jaén;Fallecidos;0;
04/03/2020;Jaén;Curados;;
04/03/2020;Málaga;Confirmados PCR;;
04/03/2020;Málaga;Confirmados PCR 14 días;;
04/03/2020;Málaga;Confirmados PCR 7 días;0;
04/03/2020;Málaga;Total confirmados ;7;
04/03/2020;Málaga;Hospitalizados;;
04/03/2020;Málaga;Total UCI;;
04/03/2020;Málaga;Fallecidos;0;
04/03/2020;Málaga;Curados;;
04/03/2020;Sevilla;Confirmados PCR;;
04/03/2020;Sevilla;Confirmados PCR 14 días;;
04/03/2020;Sevilla;Confirmados PCR 7 días;0;
04/03/2020;Sevilla;Total confirmados ;2;
04/03/2020;Sevilla;Hospitalizados;;
04/03/2020;Sevilla;Total UCI;;
04/03/2020;Sevilla;Fallecidos;0;
04/03/2020;Sevilla;Curados;;
03/03/2020;Andalucía;Confirmados PCR;;
03/03/2020;Andalucía;Confirmados PCR 14 días;;
03/03/2020;Andalucía;Confirmados PCR 7 días;0;
03/03/2020;Andalucía;Total confirmados ;11;
03/03/2020;Andalucía;Hospitalizados;;
03/03/2020;Andalucía;Total UCI;;
03/03/2020;Andalucía;Fallecidos;0;
03/03/2020;Andalucía;Curados;;
03/03/2020;Almería;Confirmados PCR;;
03/03/2020;Almería;Confirmados PCR 14 días;;
03/03/2020;Almería;Confirmados PCR 7 días;0;
03/03/2020;Almería;Total confirmados ;1;
03/03/2020;Almería;Hospitalizados;;
03/03/2020;Almería;Total UCI;;
03/03/2020;Almería;Fallecidos;0;
03/03/2020;Almería;Curados;;
03/03/2020;Cádiz;Confirmados PCR;;
03/03/2020;Cádiz;Confirmados PCR 14 días;;
03/03/2020;Cádiz;Confirmados PCR 7 días;0;
03/03/2020;Cádiz;Total confirmados ;0;
03/03/2020;Cádiz;Hospitalizados;;
03/03/2020;Cádiz;Total UCI;;
03/03/2020;Cádiz;Fallecidos;0;
03/03/2020;Cádiz;Curados;;
03/03/2020;Córdoba;Confirmados PCR;;
03/03/2020;Córdoba;Confirmados PCR 14 días;;
03/03/2020;Córdoba;Confirmados PCR 7 días;0;
03/03/2020;Córdoba;Total confirmados ;0;
03/03/2020;Córdoba;Hospitalizados;;
03/03/2020;Córdoba;Total UCI;;
03/03/2020;Córdoba;Fallecidos;0;
03/03/2020;Córdoba;Curados;;
03/03/2020;Granada;Confirmados PCR;;
03/03/2020;Granada;Confirmados PCR 14 días;;
03/03/2020;Granada;Confirmados PCR 7 días;0;
03/03/2020;Granada;Total confirmados ;0;
03/03/2020;Granada;Hospitalizados;;
03/03/2020;Granada;Total UCI;;
03/03/2020;Granada;Fallecidos;0;
03/03/2020;Granada;Curados;;
03/03/2020;Huelva;Confirmados PCR;;
03/03/2020;Huelva;Confirmados PCR 14 días;;
03/03/2020;Huelva;Confirmados PCR 7 días;0;
03/03/2020;Huelva;Total confirmados ;0;
03/03/2020;Huelva;Hospitalizados;;
03/03/2020;Huelva;Total UCI;;
03/03/2020;Huelva;Fallecidos;0;
03/03/2020;Huelva;Curados;;
03/03/2020;Jaén;Confirmados PCR;;
03/03/2020;Jaén;Confirmados PCR 14 días;;
03/03/2020;Jaén;Confirmados PCR 7 días;0;
03/03/2020;Jaén;Total confirmados ;1;
03/03/2020;Jaén;Hospitalizados;;
03/03/2020;Jaén;Total UCI;;
03/03/2020;Jaén;Fallecidos;0;
03/03/2020;Jaén;Curados;;
03/03/2020;Málaga;Confirmados PCR;;
03/03/2020;Málaga;Confirmados PCR 14 días;;
03/03/2020;Málaga;Confirmados PCR 7 días;0;
03/03/2020;Málaga;Total confirmados ;7;
03/03/2020;Málaga;Hospitalizados;;
03/03/2020;Málaga;Total UCI;;
03/03/2020;Málaga;Fallecidos;0;
03/03/2020;Málaga;Curados;;
03/03/2020;Sevilla;Confirmados PCR;;
03/03/2020;Sevilla;Confirmados PCR 14 días;;
03/03/2020;Sevilla;Confirmados PCR 7 días;0;
03/03/2020;Sevilla;Total confirmados ;2;
03/03/2020;Sevilla;Hospitalizados;;
03/03/2020;Sevilla;Total UCI;;
03/03/2020;Sevilla;Fallecidos;0;
03/03/2020;Sevilla;Curados;;
02/03/2020;Andalucía;Confirmados PCR;;
02/03/2020;Andalucía;Confirmados PCR 14 días;;
02/03/2020;Andalucía;Confirmados PCR 7 días;0;
02/03/2020;Andalucía;Total confirmados ;10;
02/03/2020;Andalucía;Hospitalizados;;
02/03/2020;Andalucía;Total UCI;;
02/03/2020;Andalucía;Fallecidos;0;
02/03/2020;Andalucía;Curados;;
02/03/2020;Almería;Confirmados PCR;;
02/03/2020;Almería;Confirmados PCR 14 días;;
02/03/2020;Almería;Confirmados PCR 7 días;0;
02/03/2020;Almería;Total confirmados ;1;
02/03/2020;Almería;Hospitalizados;;
02/03/2020;Almería;Total UCI;;
02/03/2020;Almería;Fallecidos;0;
02/03/2020;Almería;Curados;;
02/03/2020;Cádiz;Confirmados PCR;;
02/03/2020;Cádiz;Confirmados PCR 14 días;;
02/03/2020;Cádiz;Confirmados PCR 7 días;0;
02/03/2020;Cádiz;Total confirmados ;0;
02/03/2020;Cádiz;Hospitalizados;;
02/03/2020;Cádiz;Total UCI;;
